task,run_time,mse,train_loss,l2rel,mxe,crmse,activation,net,optimizer,loss_weight,width,depth,lr,num_domain_points,num_boundary_points,num_initial_points,initializer,iter,pde_list
PoissonBoltzmann2D,127088.601378,8.035280916374177e-05,0.0002088794135488,0.0159718431532382,0.12973153591156,0.0001147465227404,tanh,fnn,lbfgs,none,208,5,0.0001,['PoissonBoltzmann2D'],6100,7600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,136582.291663,8.035280916374177e-05,0.0002088794135488,0.0159718431532382,0.12973153591156,0.0001147465227404,tanh,fnn,lbfgs,none,208,5,0.0001,['PoissonBoltzmann2D'],6100,7600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,94783.361053,0.0001121879759011,0.0001468559639761,0.0188724212348461,0.132975623011589,0.000688717875164,tanh,gaaf,lbfgs,none,148,4,0.0001,8600,1600,4100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,106860.735364,0.0001121879759011,0.0001468559639761,0.0188724212348461,0.132975623011589,0.000688717875164,tanh,gaaf,lbfgs,none,148,4,0.0001,8600,1600,4100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,17600.0,0.000445,0.000861,0.0376,0.264,0.000668,tanh,fnn,lbfgs,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1304.380439,5.524173684534617e-05,2.194597721099853,0.0132430531084537,0.1163479685783386,0.0015357409138232,sin,fnn,multiadam,none,132,7,0.0001,3600,8100,8100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,998.0,0.2,1.37,0.798,1.68,0.337,tanh,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,3560.0,0.255,0.82,0.9,1.73,0.386,swish,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1080.0,0.167,0.659,0.729,1.66,0.287,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,638.081905,0.1630424857139587,0.4878687262535095,0.7194570302963257,1.6667499542236328,0.2918416857719421,tanh,gaaf,adam,none,144,7,0.001,7100,1600,100,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1390.0,0.167,0.659,0.729,1.66,0.287,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1017.911615,0.2212219387292862,6.26731014251709,0.8380473852157593,1.660444974899292,0.2882177531719208,tanh,laaf,adam,none,240,5,1e-05,2100,5600,8600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1860.719158,0.0325928404927253,0.0676084905862808,0.3216736912727356,0.9374532103538512,0.0966836139559745,gaussian,laaf,adam,none,208,3,0.0001,4600,8600,3100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,434.0,0.124,1.11,0.627,1.65,0.23,tanh,laaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,919.02641,0.1724452525377273,6095.2734375,0.7399120330810547,1.233506679534912,0.0297217965126037,sin,laaf,multiadam,none,208,6,1e-05,7100,3100,6100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,699.7626,0.1886606067419052,0.3701276481151581,0.7739182114601135,1.661116123199463,0.3204998970031738,swish,laaf,adam,none,208,7,0.0001,4600,1100,8100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,502.441255,0.1871899515390396,0.0486969351768493,0.7708958387374878,1.666527271270752,0.3173153698444366,sin,fnn,adam,none,220,4,0.0001,7600,1100,9100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1688.468322,0.1587715595960617,0.0119036519899964,0.7099713087081909,1.4247581958770752,0.0016456716693937,sin,fnn,adam,none,228,7,1e-05,100,4100,9600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1843.403561,0.2212219387292862,6.26731014251709,0.8380473852157593,1.660444974899292,0.2882177531719208,tanh,laaf,adam,none,240,5,1e-05,2100,5600,8600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1041.53893,0.1540088951587677,3.113444328308105,0.6992417573928833,1.6815993785858154,0.2786928117275238,tanh,laaf,adam,none,240,4,0.001,3600,6100,6100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,361.0,1.06,7.67,1.83,3.37,0.247,relu,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,961.556556,0.1628914326429367,6336.80517578125,0.7191236615180969,1.0342917442321775,0.0631934627890586,tanh,laaf,multiadam,none,188,3,1e-05,5600,5100,4100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,95066.388542,0.1311644911766052,0.0063160322606563,0.645301342010498,1.657822847366333,0.2089826911687851,swish,fnn,lbfgs,none,120,7,1e-05,['PoissonBoltzmann2D'],9600,3100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1559.342168,0.283913791179657,6775.7685546875,0.9493966698646544,1.287289023399353,0.3176729679107666,sin,laaf,lbfgs,none,152,7,1e-05,['PoissonBoltzmann2D'],1600,5100,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1478.182595,0.2137094438076019,6617.51611328125,0.8236947655677795,1.1109105348587036,0.1883461624383926,tanh,laaf,multiadam,none,184,6,0.0001,5600,2600,600,zeros,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,245.627787,0.1627276837825775,6372.73779296875,0.7187621593475342,0.9957888126373292,0.0412358716130256,sin,laaf,multiadam,none,144,4,1e-05,4600,2100,2100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,17600.0,0.000445,0.000861,0.0376,0.264,0.000668,tanh,fnn,lbfgs,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1100.0,0.000611,23.5,0.044,0.218,0.00247,sin,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1641.694744,0.2066567093133926,4.153192043304443,0.8099892139434814,1.460028886795044,0.2488259524106979,gaussian,laaf,multiadam,none,192,5,1e-05,1600,7600,7100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1981.808362,0.0009392396896146,168.5171356201172,0.0546062886714935,0.1789652705192566,0.0007608432206325,sin,fnn,multiadam,none,164,5,0.001,7100,7600,7100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,596.0,0.00747,321.0,0.154,0.71,0.000859,sin,laaf,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,780.0,0.00798,760.0,0.159,0.433,0.017,tanh,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,780.0,0.00798,760.0,0.159,0.433,0.017,tanh,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,435.0,0.00895,758.0,0.169,0.538,0.0209,sin,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,435.0,0.00895,758.0,0.169,0.538,0.0209,sin,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,62729.902454,0.0104882670566439,0.0003191020223312,0.1824762374162674,2.584564447402954,0.0151539212092757,tanh,fnn,lbfgs,none,168,3,0.0001,1600,1600,5600,He normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,651.438659,0.0114089921116828,721.0660400390625,0.19031722843647,0.5266360640525818,0.0454599484801292,tanh,fnn,multiadam,none,100,6,0.0001,6600,6600,6100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,864.884287,0.0121551193296909,1021.75,0.1964418739080429,0.655241847038269,0.0131803471595048,tanh,laaf,multiadam,none,132,4,0.001,8600,8600,5100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,98258.097453,0.0125421043485403,0.0007505638641305,0.1995444595813751,1.0901248455047607,0.012106598354876,sin,fnn,lbfgs,none,160,7,0.0001,2100,9600,1600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,57100.0,0.0135,0.00147,0.207,1.08,0.0131,swish,fnn,lbfgs,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,57100.0,0.0135,0.00147,0.207,1.08,0.0131,swish,fnn,lbfgs,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,486.0,0.0142,222.0,0.213,0.833,0.00348,sin,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,46900.0,0.0142,0.00229,0.212,1.08,0.0134,gaussian,fnn,lbfgs,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,486.0,0.0142,222.0,0.213,0.833,0.00348,sin,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,46900.0,0.0142,0.00229,0.212,1.08,0.0134,gaussian,fnn,lbfgs,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1665.064911,0.0234954990446567,770.837890625,0.2731157839298248,0.5645866394042969,0.0442291758954525,swish,gaaf,multiadam,none,240,3,0.0001,2100,7100,3100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1100.0,0.000611,23.5,0.044,0.218,0.00247,sin,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,596.0,0.00747,321.0,0.154,0.71,0.000859,sin,laaf,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1730.0,0.00544,154.0,0.131,0.702,0.0114,swish,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,796.384356,0.0166346542537212,439.9553527832031,0.2298060059547424,0.7774038314819336,0.001416583545506,sin,gaaf,multiadam,none,240,5,0.001,9100,3600,9600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1040.0,0.00493,229.0,0.125,0.678,0.0133,tanh,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1730.0,0.00544,154.0,0.131,0.702,0.0114,swish,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,492.0,0.00139,281.0,0.0664,0.172,0.000253,gaussian,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,492.0,0.00139,281.0,0.0664,0.172,0.000253,gaussian,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,683.0,0.00139,281.0,0.0664,0.172,0.000253,gaussian,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,683.0,0.00139,281.0,0.0664,0.172,0.000253,gaussian,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,107286.032668,0.0014989093178883,0.0038891455624252,0.0689830109477043,0.3347446322441101,0.0006848186603747,swish,gaaf,lbfgs,none,128,3,1e-05,4100,2600,5600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,109318.211935,0.0014989093178883,0.0038891455624252,0.0689830109477043,0.3347446322441101,0.0006848186603747,swish,gaaf,lbfgs,none,128,3,1e-05,4100,2600,5600,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1598.804884,0.0016765459440648,30.756532669067383,0.072956196963787,0.2865669131278991,0.0128816794604063,swish,fnn,multiadam,none,224,7,0.0001,4600,600,4600,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,2010.870489,0.0009392396896146,168.5171356201172,0.0546062886714935,0.1789652705192566,0.0007608432206325,sin,fnn,multiadam,none,164,5,0.001,7100,7600,7100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,3173.133149,0.0018137422157451,157.35304260253906,0.0758826062083244,0.2638144791126251,0.0032083799596875,swish,gaaf,multiadam,none,132,7,1e-05,4100,9600,3100,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1040.0,0.00493,229.0,0.125,0.678,0.0133,tanh,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,967.13922,0.0016765459440648,30.756532669067383,0.072956196963787,0.2865669131278991,0.0128816794604063,swish,fnn,multiadam,none,224,7,0.0001,4600,600,4600,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1062.75619,0.0032645422033965,106.86271667480467,0.101804181933403,0.4766961336135864,0.0128301493823528,sin,laaf,multiadam,none,204,4,0.001,2600,6100,9100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,1398.819907,0.0032645422033965,106.86271667480467,0.101804181933403,0.4766961336135864,0.0128301493823528,sin,laaf,multiadam,none,204,4,0.001,2600,6100,9100,He uniform,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,39.5,0.00224,305.0,0.0844,0.271,0.0119,sin,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonBoltzmann2D,1784.270773,0.0021297922357916,35.51919174194336,0.0822286307811737,0.4016261696815491,0.0199625398963689,swish,gaaf,multiadam,none,112,7,0.0001,8600,['PoissonBoltzmann2D'],4100,Glorot normal,20000,['PoissonBoltzmann2D']
PoissonBoltzmann2D,93922.149072,0.0019946622196584,0.0053043710067868,0.0795772895216941,0.3579365015029907,0.0010166672291234,swish,gaaf,lbfgs,none,112,4,1e-05,9100,5100,5600,Glorot uniform,20000,['PoissonBoltzmann2D']
PoissonND,13313.059647,31.37022018432617,64.3507308959961,1.688822627067566,7.958461284637451,5.5673112869262695,gaussian,gaaf,lbfgs,none,168,4,0.001,4100,100,9600,Glorot normal,20000,['PoissonND']
PoissonND,3585.629553,0.6076123714447021,8.039852091217155e+20,0.2350382506847381,3.236270904541016,0.107081763446331,gaussian,gaaf,multiadam,none,244,5,0.0001,6100,['PoissonND'],2100,He uniform,20000,['PoissonND']
PoissonND,1620.0,6.52e-05,63.7,0.00243,0.043,0.00047,relu,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,4260.0,0.000141,0.000719,0.00358,0.0255,0.0108,tanh,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,2531.347775,10.336094856262209,61.81758880615234,0.9694010615348816,4.820460796356201,3.156092643737793,tanh,laaf,multiadam,none,216,3,1e-05,4100,6600,3600,zeros,20000,['PoissonND']
PoissonND,2499.861799,5.8762612752616405e-05,6.558222230523825e-05,0.0023114036303013,0.0237985849380493,0.0066499700769782,tanh,laaf,adam,none,212,7,0.0001,9600,5600,5600,He uniform,20000,['PoissonND']
PoissonND,9856.656029,0.0001493416493758,0.0006762071279808,0.0036848152521997,0.0138320922851562,0.0122068943455815,sin,laaf,multiadam,none,196,5,0.0001,8600,9100,7600,He uniform,20000,['PoissonND']
PoissonND,1690.0,0.417,60.3,0.195,2.19,0.205,silu,fnn,adam,none,40,7,0.1,100,9100,9100,zeros,20000,"['PoissonND', 'HeatND']"
PoissonND,1659.028088,0.432776004076004,1.44432649628339e+21,0.1983612477779388,2.146970272064209,0.2143212705850601,gaussian,gaaf,adam,none,112,5,0.001,2600,8600,100,He uniform,20000,['PoissonND']
PoissonND,5693.029218,1.4649388790130615,2.5176953263568296e+20,0.3649513721466064,3.980314731597901,0.8053702712059021,gaussian,gaaf,multiadam,none,180,5,0.0001,8100,8600,1100,He uniform,20000,['PoissonND']
PoissonND,2460.0,0.427,63.4,0.197,2.16,0.227,elu,gaaf,multiadam,none,40,9,0.1,6100,2100,6600,Glorot normal,20000,
PoissonND,822.10427,6.879236752865836e-05,5.250142203294672e-05,0.0025008947122842,0.0180127620697021,0.0077059967443346,tanh,gaaf,multiadam,none,140,4,0.001,4600,4100,3600,zeros,20000,['PoissonND']
PoissonND,7710.0,0.000645,0.0129,0.00766,0.0579,0.0246,swish,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,860.006133,6.879236752865836e-05,5.250142203294672e-05,0.0025008947122842,0.0180127620697021,0.0077059967443346,tanh,gaaf,multiadam,none,140,4,0.001,4600,4100,3600,zeros,20000,['PoissonND']
PoissonND,7796.010276,9.227581977844238,62.4978141784668,0.9159445762634276,4.639930248260498,2.975282907485962,swish,laaf,adam,none,240,6,1e-05,8600,7600,8100,zeros,20000,['PoissonND']
PoissonND,2740.0,0.421,63.7,0.196,2.18,0.215,gaussian,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,1655.737051,0.0068060136400163,0.0004406496300362,0.0248754899948835,0.1651535034179687,0.0805003941059112,tanh,fnn,adam,none,184,5,0.0001,3100,1600,2100,Glorot uniform,20000,['PoissonND']
PoissonND,1092.252865,10.357096672058104,63.1509017944336,0.9703854322433472,4.824049949645996,3.159402370452881,tanh,fnn,multiadam,none,128,4,1e-05,7600,3600,100,zeros,20000,['PoissonND']
PoissonND,1670.0,0.000139,63.7,0.00356,0.0919,0.00592,relu,fnn,multiadam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,739.905827,2.32249402999878,2.216805583572684e+23,0.4595180153846741,3.162874221801758,1.3891487121582031,gaussian,gaaf,adam,none,224,6,0.0001,5100,1600,3600,He normal,20000,['PoissonND']
PoissonND,2910.0,0.423,63.7,0.196,2.17,0.218,tanh,laaf,adam,none,80,10,0.01,8192,2048,2024,Glorot uniform,20000,
PoissonND,1660.0,0.417,60.3,0.195,2.19,0.205,silu,fnn,adam,none,40,7,0.1,100,9100,9100,zeros,20000,"['PoissonND', 'HeatND']"
PoissonND,1830.0,0.421,63.7,0.196,2.18,0.215,sin,gaaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,4160.0,5.78e-05,0.000179,0.00229,0.0585,0.00392,swish,laaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,2540.547423,0.0017137316754087,0.0186714623123407,0.0124823590740561,0.1256805062294006,0.0368763841688632,tanh,laaf,multiadam,none,108,6,0.001,1100,4600,2600,Glorot uniform,20000,['PoissonND']
PoissonND,2087.959051,0.0001597972295712,0.0004796955618076,0.0038116222713142,0.1118925809860229,0.0053395582363009,swish,laaf,adam,none,140,7,1e-05,600,['PoissonND'],['PoissonND'],Glorot normal,20000,['PoissonND']
PoissonND,372.232647,0.0002607980277389,0.0273751001805067,0.0048694214783608,0.2076935768127441,0.0056967316195368,sin,fnn,adam,none,184,5,0.001,600,100,6100,He normal,20000,['PoissonND']
PoissonND,2860.0,0.426,64.0,0.197,2.17,0.224,silu,gaaf,multiadam,none,28,10,0.1,8192,1100,4100,zeros,20000,
PoissonND,2982.55223,0.4230378270149231,63.95708847045898,0.1961168199777603,2.172600269317627,0.2185501754283905,gaussian,fnn,multiadam,none,228,6,1e-05,4100,600,6600,zeros,20000,['PoissonND']
PoissonND,2100.0,0.000182,0.000271,0.00407,0.0894,0.00389,elu,fnn,multiadam,none,84,4,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,1830.0,0.421,63.7,0.196,2.18,0.215,sin,gaaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,7710.0,0.000645,0.0129,0.00766,0.0579,0.0246,swish,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,1780.0,0.000121,0.000432,0.00332,0.0365,0.0105,tanh,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,2566.842894,0.9059446454048156,33.98177719116211,0.2869961559772491,1.800980567932129,0.8598160743713379,swish,gaaf,adam,none,192,6,0.0001,7100,4600,2100,He uniform,20000,['PoissonND']
PoissonND,6340.73714,0.4211856126785278,61.13779830932617,0.1956870108842849,2.1768798828125,0.2142707854509353,swish,fnn,multiadam,none,232,7,0.001,2100,8100,4100,zeros,20000,['PoissonND']
PoissonND,4160.0,5.78e-05,0.000179,0.00229,0.0585,0.00392,swish,laaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,3882.200254,0.0049123750068247,19.247817993164062,0.0211334787309169,0.1811723709106445,0.0424835607409477,swish,gaaf,multiadam,none,224,6,1e-05,1600,3600,9100,He normal,20000,['PoissonND']
PoissonND,2099.426104,0.4613759815692901,64.3973617553711,0.2048107385635376,2.0977187156677246,0.2934319376945495,sin,fnn,multiadam,none,248,6,0.001,5600,100,8600,zeros,20000,['PoissonND']
PoissonND,714.0,0.0702,63.6,0.0799,0.539,0.235,relu,laaf,adam,none,164,5,1e-06,7600,2048,100,He normal,20000,"['PoissonND', 'HeatND']"
PoissonND,2628.225231,9.02308750152588,9669748719616.0,0.9057385325431824,5.187135696411133,2.919447422027588,gaussian,fnn,adam,none,148,7,1e-05,2100,6100,5600,He normal,20000,['PoissonND']
PoissonND,6242.947374,0.0002185508492402,0.0027349414303898,0.0044576041400432,0.0278067588806152,0.0144414957612752,swish,laaf,multiadam,none,248,7,0.001,6600,2100,9600,He uniform,20000,['PoissonND']
PoissonND,1080.0,0.424,62.3,0.196,2.17,0.22,sigmoid,fnn,lbfgs,none,200,4,0.1,1600,1600,100,He normal,20000,
PoissonND,2550.0,5.78e-05,0.000179,0.00229,0.0585,0.00392,tanh,laaf,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,3250.757817,0.4205993413925171,7.714204542723854e+20,0.1955507844686508,2.207897663116455,0.2110462486743927,gaussian,gaaf,multiadam,none,124,7,0.0001,7100,6100,8600,He uniform,20000,['PoissonND']
PoissonND,1330.0,0.000411,63.7,0.00612,0.103,0.0133,relu,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,1664.141699,0.42213836312294,62.73269271850586,0.1959082186222076,2.174667835235596,0.2164826095104217,gaussian,gaaf,lbfgs,none,136,7,0.001,8600,6100,3100,zeros,20000,['PoissonND']
PoissonND,1109.897042,9.065982818603516,62.85777282714844,0.907888889312744,4.600137233734131,2.9487948417663574,sin,gaaf,adam,none,120,4,1e-05,7100,4600,100,zeros,20000,['PoissonND']
PoissonND,407.768873,6.72981071472168,103.92749786376952,0.7822160124778748,5.14684009552002,2.477349281311035,gaussian,fnn,adam,none,192,4,1e-05,8100,600,5100,Glorot normal,20000,['PoissonND']
PoissonND,53.3,0.000296,0.00754,0.00518,0.102,0.0051,tanh,fnn,multiadam,none,60,6,0.01,6100,2100,2600,zeros,20000,
PoissonND,2140.0,0.00234,8.38e-05,0.0146,0.0942,0.0475,tanh,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,1583.843844,0.0001597972295712,0.0004796955618076,0.0038116222713142,0.1118925809860229,0.0053395582363009,swish,laaf,adam,none,140,7,1e-05,600,['PoissonND'],['PoissonND'],Glorot normal,20000,['PoissonND']
PoissonND,1620.0,6.52e-05,63.7,0.00243,0.043,0.00047,relu,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,4310.0,0.421,61.8,0.196,2.18,0.215,gaussian,fnn,adam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
PoissonND,2275.610363,0.0002616294368635,0.0025981147773563,0.004877177067101,0.1259795427322387,0.0045410268940031,swish,fnn,adam,none,172,6,1e-05,8600,9100,100,Glorot uniform,20000,['PoissonND']
PoissonND,784.170542,9.065982818603516,62.85777282714844,0.907888889312744,4.600137233734131,2.9487948417663574,sin,gaaf,adam,none,120,4,1e-05,7100,4600,100,zeros,20000,['PoissonND']
